Description: CO2 (13K)
      freq [cm-1]    absorbance      imag pt (k)       real pt (n)
       3402.8330    0.0073900000    0.0043390000       1.2100460
       3403.0740    0.0073900000    0.0043400000       1.2100260
       3403.3160    0.0073400000    0.0043100000       1.2100420
       3403.5570    0.0072900000    0.0042800000       1.2100480
       3403.7980    0.0072800000    0.0042730000       1.2100840
       3404.0390    0.0073200000    0.0042980000       1.2100990
       3404.2800    0.0073500000    0.0043150000       1.2100840
       3404.5210    0.0073300000    0.0043030000       1.2100600
       3404.7620    0.0072800000    0.0042710000       1.2100620
       3405.0030    0.0072500000    0.0042550000       1.2100860
       3405.2440    0.0072500000    0.0042550000       1.2101120
       3405.4850    0.0072800000    0.0042720000       1.2101310
       3405.7260    0.0073200000    0.0042950000       1.2101340
       3405.9670    0.0073500000    0.0043110000       1.2101180
       3406.2080    0.0073400000    0.0043060000       1.2100980
       3406.4490    0.0073100000    0.0042880000       1.2100940
       3406.6900    0.0073000000    0.0042810000       1.2101020
       3406.9320    0.0073300000    0.0043000000       1.2101370
       3407.1730    0.0073500000    0.0043090000       1.2101110
       3407.4140    0.0073400000    0.0043040000       1.2100970
       3407.6550    0.0073100000    0.0042870000       1.2100960
       3407.8960    0.0073200000    0.0042920000       1.2101150
       3408.1370    0.0073600000    0.0043160000       1.2101080
       3408.3780    0.0073800000    0.0043250000       1.2100810
       3408.6190    0.0073600000    0.0043140000       1.2100500
       3408.8600    0.0073100000    0.0042850000       1.2100320
       3409.1010    0.0072600000    0.0042560000       1.2100310
       3409.3420    0.0072200000    0.0042310000       1.2100380
       3409.5830    0.0071900000    0.0042130000       1.2100530
       3409.8240    0.0071700000    0.0042010000       1.2100680
       3410.0650    0.0071600000    0.0041950000       1.2100860
       3410.3060    0.0071500000    0.0041900000       1.2100940
       3410.5480    0.0071700000    0.0042010000       1.2101500
       3410.7890    0.0072200000    0.0042310000       1.2101440
       3411.0300    0.0072600000    0.0042530000       1.2101290
       3411.2710    0.0072600000    0.0042530000       1.2100940
       3411.5120    0.0072000000    0.0042170000       1.2100860
       3411.7530    0.0071800000    0.0042050000       1.2101100
       3411.9940    0.0072000000    0.0042170000       1.2101270
       3412.2350    0.0072400000    0.0042400000       1.2101200
       3412.4760    0.0072400000    0.0042390000       1.2100920
       3412.7170    0.0072000000    0.0042160000       1.2100790
       3412.9580    0.0071600000    0.0041910000       1.2100880
       3413.1990    0.0071500000    0.0041850000       1.2101090
       3413.4400    0.0071600000    0.0041910000       1.2101280
       3413.6810    0.0072100000    0.0042210000       1.2101380
       3413.9220    0.0072600000    0.0042500000       1.2101070
       3414.1630    0.0072500000    0.0042430000       1.2100500
       3414.4050    0.0071700000    0.0041960000       1.2100440
       3414.6460    0.0070800000    0.0041420000       1.2100540
       3414.8870    0.0070600000    0.0041310000       1.2100900
       3415.1280    0.0070700000    0.0041360000       1.2101070
       3415.3690    0.0070700000    0.0041360000       1.2101110
       3415.6100    0.0070500000    0.0041240000       1.2101220
       3415.8510    0.0070500000    0.0041240000       1.2101490
       3416.0920    0.0070900000    0.0041470000       1.2101710
       3416.3330    0.0071400000    0.0041760000       1.2101660
       3416.5740    0.0071700000    0.0041940000       1.2101510
       3416.8150    0.0071900000    0.0042050000       1.2101210
       3417.0560    0.0071600000    0.0041870000       1.2100910
       3417.2970    0.0071100000    0.0041570000       1.2100760
       3417.5380    0.0070500000    0.0041210000       1.2100890
       3417.7790    0.0070400000    0.0041150000       1.2101060
       3418.0210    0.0070500000    0.0041200000       1.2101550
       3418.2610    0.0070600000    0.0041270000       1.2101210
       3418.5020    0.0070500000    0.0041210000       1.2101230
       3418.7440    0.0070700000    0.0041320000       1.2101660
       3418.9850    0.0071100000    0.0041550000       1.2101430
       3419.2260    0.0071100000    0.0041550000       1.2101170
       3419.4670    0.0070700000    0.0041320000       1.2100910
       3419.7080    0.0070100000    0.0040950000       1.2101010
       3419.9490    0.0070000000    0.0040890000       1.2101240
       3420.1900    0.0070000000    0.0040890000       1.2101360
       3420.4310    0.0070100000    0.0040950000       1.2101450
       3420.6720    0.0070200000    0.0041010000       1.2101450
       3420.9130    0.0070300000    0.0041060000       1.2101430
       3421.1540    0.0070300000    0.0041060000       1.2101340
       3421.3950    0.0070200000    0.0040990000       1.2101280
       3421.6360    0.0070100000    0.0040930000       1.2101250
       3421.8770    0.0070000000    0.0040880000       1.2101190
       3422.1180    0.0069700000    0.0040700000       1.2100960
       3422.3600    0.0069100000    0.0040340000       1.2101350
       3422.6010    0.0068900000    0.0040230000       1.2101660
       3422.8420    0.0069400000    0.0040500000       1.2101980
       3423.0830    0.0070100000    0.0040920000       1.2101880
       3423.3240    0.0070200000    0.0040970000       1.2101450
       3423.5650    0.0069600000    0.0040620000       1.2101240
       3423.8060    0.0069000000    0.0040270000       1.2101380
       3424.0470    0.0068800000    0.0040150000       1.2101710
       3424.2880    0.0069000000    0.0040270000       1.2101980
       3424.5290    0.0069400000    0.0040500000       1.2102110
       3424.7700    0.0069900000    0.0040770000       1.2102020
       3425.0110    0.0070000000    0.0040840000       1.2101740
       3425.2520    0.0069600000    0.0040600000       1.2101550
       3425.4930    0.0069200000    0.0040370000       1.2101730
       3425.7340    0.0069400000    0.0040480000       1.2101870
       3425.9760    0.0069900000    0.0040760000       1.2102120
       3426.2170    0.0070100000    0.0040880000       1.2101710
       3426.4580    0.0069700000    0.0040650000       1.2101470
       3426.6990    0.0069300000    0.0040410000       1.2101520
       3426.9400    0.0069200000    0.0040340000       1.2101660
       3427.1810    0.0069300000    0.0040400000       1.2101750
       3427.4220    0.0069400000    0.0040470000       1.2101700
       3427.6630    0.0069400000    0.0040450000       1.2101660
       3427.9040    0.0069500000    0.0040520000       1.2101570
       3428.1450    0.0069300000    0.0040390000       1.2101340
       3428.3860    0.0068900000    0.0040150000       1.2101320
       3428.6270    0.0068600000    0.0039970000       1.2101380
       3428.8680    0.0068400000    0.0039870000       1.2101500
       3429.1090    0.0068200000    0.0039750000       1.2101520
       3429.3500    0.0067900000    0.0039560000       1.2101750
       3429.5910    0.0068000000    0.0039630000       1.2101990
       3429.8330    0.0068600000    0.0039970000       1.2102560
       3430.0730    0.0069300000    0.0040370000       1.2101870
       3430.3150    0.0069300000    0.0040360000       1.2101810
       3430.5560    0.0068800000    0.0040080000       1.2101480
       3430.7970    0.0068300000    0.0039770000       1.2101560
       3431.0380    0.0068200000    0.0039710000       1.2101770
       3431.2790    0.0068300000    0.0039790000       1.2101830
       3431.5200    0.0068400000    0.0039830000       1.2101800
       3431.7610    0.0068400000    0.0039820000       1.2101700
       3432.0020    0.0068100000    0.0039640000       1.2101640
       3432.2430    0.0067800000    0.0039480000       1.2101780
       3432.4840    0.0067900000    0.0039520000       1.2102000
       3432.7250    0.0068400000    0.0039800000       1.2102060
       3432.9660    0.0068700000    0.0039990000       1.2101740
       3433.2070    0.0068300000    0.0039740000       1.2101360
       3433.4480    0.0067500000    0.0039280000       1.2101370
       3433.6890    0.0067100000    0.0039060000       1.2101710
       3433.9300    0.0067400000    0.0039210000       1.2101900
       3434.1720    0.0067800000    0.0039450000       1.2102110
       3434.4130    0.0067800000    0.0039450000       1.2101810
       3434.6540    0.0067600000    0.0039330000       1.2101750
       3434.8950    0.0067500000    0.0039270000       1.2101710
       3435.1360    0.0067300000    0.0039140000       1.2101640
       3435.3770    0.0067000000    0.0038960000       1.2101670
       3435.6180    0.0066800000    0.0038850000       1.2101770
       3435.8590    0.0066700000    0.0038780000       1.2101860
       3436.1000    0.0066600000    0.0038720000       1.2101910
       3436.3410    0.0066400000    0.0038600000       1.2102050
       3436.5820    0.0066500000    0.0038670000       1.2102280
       3436.8230    0.0066900000    0.0038900000       1.2102300
       3437.0640    0.0067100000    0.0039010000       1.2102070
       3437.3050    0.0066700000    0.0038770000       1.2101800
       3437.5460    0.0065900000    0.0038300000       1.2101840
       3437.7880    0.0065700000    0.0038180000       1.2102600
       3438.0290    0.0066300000    0.0038530000       1.2102860
       3438.2700    0.0067000000    0.0038940000       1.2102790
       3438.5110    0.0067300000    0.0039110000       1.2102490
       3438.7520    0.0067100000    0.0038980000       1.2102210
       3438.9930    0.0066700000    0.0038750000       1.2102210
       3439.2340    0.0066600000    0.0038700000       1.2102340
       3439.4750    0.0066800000    0.0038810000       1.2102420
       3439.7160    0.0067100000    0.0038970000       1.2102250
       3439.9570    0.0066900000    0.0038860000       1.2101950
       3440.1980    0.0066300000    0.0038510000       1.2101820
       3440.4390    0.0065700000    0.0038160000       1.2102040
       3440.6800    0.0065800000    0.0038210000       1.2102400
       3440.9210    0.0066200000    0.0038440000       1.2102420
       3441.1620    0.0066300000    0.0038490000       1.2102190
       3441.4040    0.0066100000    0.0038370000       1.2102330
       3441.6450    0.0065900000    0.0038260000       1.2102430
       3441.8850    0.0066100000    0.0038370000       1.2102140
       3442.1270    0.0066200000    0.0038430000       1.2102300
       3442.3680    0.0066000000    0.0038300000       1.2101990
       3442.6090    0.0065500000    0.0038010000       1.2101880
       3442.8500    0.0064900000    0.0037670000       1.2101940
       3443.0910    0.0064400000    0.0037380000       1.2102190
       3443.3320    0.0064300000    0.0037310000       1.2102580
       3443.5730    0.0064600000    0.0037490000       1.2102830
       3443.8140    0.0064900000    0.0037660000       1.2102850
       3444.0550    0.0064900000    0.0037660000       1.2102780
       3444.2960    0.0064700000    0.0037520000       1.2102870
       3444.5370    0.0064700000    0.0037540000       1.2103150
       3444.7780    0.0065300000    0.0037870000       1.2103350
       3445.0190    0.0065900000    0.0038230000       1.2103130
       3445.2600    0.0065900000    0.0038220000       1.2102760
